ID,DateOfBite,Date,Year,Month,Season,Species,Breed,CrossBreed,Age,Gender,SpayNeuter,Borough
7012,October 20 2018,20/10/2018,2018,10,Fall,DOG,AMERICAN PITBULL MIX,TRUE,5,M,FALSE,Bronx
7013,October 20 2018,20/10/2018,2018,10,Fall,DOG,AMERICAN STAFFORD MIX,TRUE,9,M,TRUE,Brooklyn
7014,October 20 2018,20/10/2018,2018,10,Fall,DOG,DACHSCHUND,FALSE,14,F,TRUE,Queens
7015,October 20 2018,20/10/2018,2018,10,Fall,DOG,MIXED,TRUE,3,M,FALSE,Bronx
7016,October 20 2018,20/10/2018,2018,10,Fall,DOG,MIXED,TRUE,10,M,FALSE,Other
7017,October 20 2018,20/10/2018,2018,10,Fall,DOG,MIXED,TRUE,10,M,FALSE,Other
7018,October 20 2018,20/10/2018,2018,10,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Staten Island
7019,October 20 2018,20/10/2018,2018,10,Fall,DOG,TERRIER,FALSE,12,F,TRUE,Other
7020,October 21 2018,21/10/2018,2018,10,Fall,DOG,GERMAN SHEPHERD,FALSE,1,M,FALSE,Queens
7021,October 21 2018,21/10/2018,2018,10,Fall,DOG,GERMAN SHEPHERD,FALSE,2,M,TRUE,Queens
7022,October 21 2018,21/10/2018,2018,10,Fall,DOG,LARGE MIX BREED,TRUE,2,M,FALSE,Brooklyn
7023,October 21 2018,21/10/2018,2018,10,Fall,DOG,MALTIPOO,FALSE,5,M,FALSE,Brooklyn
7024,October 22 2018,22/10/2018,2018,10,Fall,DOG,AMERICAN PITBULL MIX,TRUE,3,M,TRUE,Brooklyn
7025,October 22 2018,22/10/2018,2018,10,Fall,DOG,BULL DOG FRENCH,FALSE,5,M,FALSE,Brooklyn
7026,October 22 2018,22/10/2018,2018,10,Fall,DOG,CHIHUAHUA,FALSE,12,F,TRUE,Queens
7027,October 22 2018,22/10/2018,2018,10,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Bronx
7028,October 22 2018,22/10/2018,2018,10,Fall,DOG,SHIBA INU MIX,TRUE,3,M,FALSE,Manhattan
7029,October 23 2018,23/10/2018,2018,10,Fall,DOG,JACK RUSS,FALSE,15,M,FALSE,Staten Island
7030,October 23 2018,23/10/2018,2018,10,Fall,DOG,MIXED,TRUE,6,M,FALSE,Manhattan
7031,October 24 2018,24/10/2018,2018,10,Fall,DOG,DACHSCHUND,FALSE,11,M,TRUE,Manhattan
7032,October 24 2018,24/10/2018,2018,10,Fall,DOG,GERMAN SHEPHERD,FALSE,1,F,FALSE,Bronx
7033,October 24 2018,24/10/2018,2018,10,Fall,DOG,GOLDEN RETRIEVER,FALSE,1,M,FALSE,Manhattan
7034,October 25 2018,25/10/2018,2018,10,Fall,DOG,HOUND,FALSE,1,F,TRUE,Queens
7035,October 25 2018,25/10/2018,2018,10,Fall,DOG,TERRIER MIX,TRUE,8,M,TRUE,Brooklyn
7036,October 26 2018,26/10/2018,2018,10,Fall,DOG,BEAGLE MIX,TRUE,6,M,TRUE,Manhattan
7037,October 26 2018,26/10/2018,2018,10,Fall,DOG,HOUND,FALSE,1,F,TRUE,Queens
7038,October 26 2018,26/10/2018,2018,10,Fall,DOG,MEDIUM MIX BREED,TRUE,4,M,FALSE,Brooklyn
7039,October 26 2018,26/10/2018,2018,10,Fall,DOG,MIXED,TRUE,5,M,FALSE,Bronx
7040,October 26 2018,26/10/2018,2018,10,Fall,DOG,TERRIER,FALSE,7,M,TRUE,Queens
7041,October 27 2018,27/10/2018,2018,10,Fall,DOG,COCKER SPANIEL MIX,TRUE,8,M,TRUE,Manhattan
7042,October 27 2018,27/10/2018,2018,10,Fall,DOG,HOUND MIX,TRUE,2,M,TRUE,Bronx
7043,October 27 2018,27/10/2018,2018,10,Fall,DOG,PIT BULL,FALSE,5,F,TRUE,Bronx
7044,October 27 2018,27/10/2018,2018,10,Fall,DOG,SHIH TZU MIX,TRUE,4,M,TRUE,Queens
7045,October 28 2018,28/10/2018,2018,10,Fall,DOG,AMERICAN PITBULL MIX,TRUE,3,F,TRUE,Brooklyn
7046,October 28 2018,28/10/2018,2018,10,Fall,DOG,BEAGLE,FALSE,1,M,FALSE,Queens
7047,October 28 2018,28/10/2018,2018,10,Fall,DOG,GERMAN SHEPHERD,FALSE,1,M,TRUE,Queens
7048,October 28 2018,28/10/2018,2018,10,Fall,DOG,PIT BULL,FALSE,4,M,TRUE,Brooklyn
7049,October 29 2018,29/10/2018,2018,10,Fall,DOG,AMERICAN BULLY,FALSE,1,F,FALSE,Bronx
7050,October 29 2018,29/10/2018,2018,10,Fall,DOG,BEAGLE,FALSE,3,M,TRUE,Manhattan
7051,October 29 2018,29/10/2018,2018,10,Fall,DOG,COTON DE TULEAR,FALSE,10,M,TRUE,Brooklyn
7052,October 29 2018,29/10/2018,2018,10,Fall,DOG,HAVANESE,FALSE,8,M,TRUE,Manhattan
7053,October 29 2018,29/10/2018,2018,10,Fall,DOG,JACK RUSS,FALSE,7,M,TRUE,Staten Island
7054,October 29 2018,29/10/2018,2018,10,Fall,DOG,RAT TERRIER,FALSE,13,F,TRUE,Queens
7055,October 29 2018,29/10/2018,2018,10,Fall,DOG,ROTTWEILER,FALSE,1,M,TRUE,Staten Island
7056,October 30 2018,30/10/2018,2018,10,Fall,DOG,AMERICAN PITBULL MIX,TRUE,5,M,FALSE,Queens
7057,October 30 2018,30/10/2018,2018,10,Fall,DOG,GOLDEN RETRIEVER,FALSE,6,M,TRUE,Manhattan
7058,October 31 2018,31/10/2018,2018,10,Fall,DOG,MIXED,TRUE,3,F,TRUE,Manhattan
7059,October 31 2018,31/10/2018,2018,10,Fall,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
7060,November 01 2018,01/11/2018,2018,11,Fall,DOG,AUSTRALIAN SHEPHERD,FALSE,3,F,TRUE,Brooklyn
7061,November 01 2018,01/11/2018,2018,11,Fall,DOG,GREAT DANE,FALSE,5,F,FALSE,Staten Island
7062,November 01 2018,01/11/2018,2018,11,Fall,DOG,MIXED,TRUE,4,M,FALSE,Manhattan
7063,November 01 2018,01/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,TRUE,Queens
7064,November 01 2018,01/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
7065,November 01 2018,01/11/2018,2018,11,Fall,DOG,YORKSHIRE TERRIER MIX,TRUE,2,M,TRUE,Bronx
7066,November 02 2018,02/11/2018,2018,11,Fall,DOG,AUSTRALIAN SHEPHERD,FALSE,5,F,TRUE,Queens
7067,November 02 2018,02/11/2018,2018,11,Fall,DOG,CHIHUAHUA MIX,TRUE,6,F,TRUE,Manhattan
7068,November 02 2018,02/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,5,M,FALSE,Queens
7069,November 02 2018,02/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,FALSE,Manhattan
7070,November 03 2018,03/11/2018,2018,11,Fall,DOG,CHIHUAHUA MIX,TRUE,4,M,TRUE,Queens
7071,November 03 2018,03/11/2018,2018,11,Fall,DOG,RAT TERRIER,FALSE,11,M,TRUE,Staten Island
7072,November 03 2018,03/11/2018,2018,11,Fall,DOG,ROTTWEILER,FALSE,10,M,FALSE,Queens
7073,November 04 2018,04/11/2018,2018,11,Fall,DOG,GERMAN SHEPHERD,FALSE,1,M,FALSE,Bronx
7074,November 04 2018,04/11/2018,2018,11,Fall,DOG,MIXED,TRUE,7,M,FALSE,Queens
7075,November 04 2018,04/11/2018,2018,11,Fall,DOG,SIBERIAN HUSKY,FALSE,4,M,TRUE,Queens
7076,November 05 2018,05/11/2018,2018,11,Fall,DOG,ENGLISH BRINDLE,FALSE,11,F,TRUE,Queens
7077,November 05 2018,05/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,FALSE,Queens
7078,November 05 2018,05/11/2018,2018,11,Fall,DOG,SHIH TZU,FALSE,8,M,FALSE,Queens
7079,November 05 2018,05/11/2018,2018,11,Fall,DOG,SIBERIAN HUSKY,FALSE,5,M,FALSE,Manhattan
7080,November 05 2018,05/11/2018,2018,11,Fall,DOG,STAFFORDSHIRE BULL TERRIER,FALSE,3,M,TRUE,Brooklyn
7081,November 06 2018,06/11/2018,2018,11,Fall,DOG,SHIH TZU,FALSE,3,M,TRUE,Staten Island
7082,November 06 2018,06/11/2018,2018,11,Fall,DOG,SIBERIAN HUSKY,FALSE,3,F,FALSE,Bronx
7083,November 07 2018,07/11/2018,2018,11,Fall,DOG,AMERICAN BULLY,FALSE,4,F,TRUE,Manhattan
7084,November 07 2018,07/11/2018,2018,11,Fall,DOG,HOUND MIX,TRUE,4,M,TRUE,Staten Island
7085,November 07 2018,07/11/2018,2018,11,Fall,DOG,MEDIUM MIX BREED,TRUE,3,M,FALSE,Brooklyn
7086,November 07 2018,07/11/2018,2018,11,Fall,DOG,STAFFORDSHIRE BULL TERRIER,FALSE,1,F,FALSE,Manhattan
7087,November 08 2018,08/11/2018,2018,11,Fall,DOG,LABRADOR MIX,TRUE,1,F,TRUE,Bronx
7088,November 09 2018,09/11/2018,2018,11,Fall,DOG,CHIHUAHUA,FALSE,4,M,TRUE,Bronx
7089,November 09 2018,09/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,5,F,FALSE,Other
7090,November 09 2018,09/11/2018,2018,11,Fall,DOG,SHIBA INU,FALSE,3,F,TRUE,Brooklyn
7091,November 10 2018,10/11/2018,2018,11,Fall,DOG,AMERICAN STAFFORD TERRIER,FALSE,4,M,FALSE,Bronx
7092,November 10 2018,10/11/2018,2018,11,Fall,DOG,LABRADOR,FALSE,11,M,TRUE,Manhattan
7093,November 10 2018,10/11/2018,2018,11,Fall,DOG,MIXED,TRUE,1,F,FALSE,Queens
7094,November 10 2018,10/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,TRUE,Queens
7095,November 12 2018,12/11/2018,2018,11,Fall,DOG,BULL DOG ENGLISH,FALSE,3,F,TRUE,Brooklyn
7096,November 12 2018,12/11/2018,2018,11,Fall,DOG,MIXED,TRUE,1,M,FALSE,Queens
7097,November 12 2018,12/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,F,TRUE,Staten Island
7098,November 13 2018,13/11/2018,2018,11,Fall,DOG,CHIHUAHUA,FALSE,6,M,TRUE,Queens
7099,November 13 2018,13/11/2018,2018,11,Fall,DOG,MALTIPOO MIX,TRUE,5,M,FALSE,Bronx
7100,November 13 2018,13/11/2018,2018,11,Fall,DOG,SHIH TZU MIX,TRUE,2,M,TRUE,Bronx
7101,November 15 2018,15/11/2018,2018,11,Fall,DOG,COCKAPOO,FALSE,11,M,TRUE,Brooklyn
7102,November 15 2018,15/11/2018,2018,11,Fall,DOG,MIXED,TRUE,3,M,FALSE,Manhattan
7103,November 16 2018,16/11/2018,2018,11,Fall,DOG,AMERICAN STAFFORD TERRIER,FALSE,1,M,FALSE,Bronx
7104,November 16 2018,16/11/2018,2018,11,Fall,DOG,MIXED,TRUE,5,M,TRUE,Manhattan
7105,November 16 2018,16/11/2018,2018,11,Fall,DOG,MIXED,TRUE,10,F,FALSE,Manhattan
7106,November 16 2018,16/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,10,M,TRUE,Bronx
7107,November 17 2018,17/11/2018,2018,11,Fall,DOG,MEDIUM MIX BREED,TRUE,5,M,FALSE,Brooklyn
7108,November 17 2018,17/11/2018,2018,11,Fall,DOG,MIXED,TRUE,10,F,FALSE,Queens
7109,November 17 2018,17/11/2018,2018,11,Fall,DOG,MIXED,TRUE,10,F,FALSE,Queens
7110,November 17 2018,17/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,4,M,TRUE,Queens
7111,November 18 2018,18/11/2018,2018,11,Fall,DOG,GERMAN SHEPHERD MIX,TRUE,7,M,TRUE,Queens
7112,November 18 2018,18/11/2018,2018,11,Fall,DOG,MIXED,TRUE,3,M,FALSE,Manhattan
7113,November 18 2018,18/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,11,M,TRUE,Queens
7114,November 18 2018,18/11/2018,2018,11,Fall,DOG,SIBERIAN HUSKY,FALSE,1,F,FALSE,Queens
7115,November 19 2018,19/11/2018,2018,11,Fall,DOG,AMERICAN PITBULL MIX,TRUE,1,F,TRUE,Brooklyn
7116,November 19 2018,19/11/2018,2018,11,Fall,DOG,CHIHUAHUA MIX,TRUE,4,M,FALSE,Queens
7117,November 20 2018,20/11/2018,2018,11,Fall,DOG,CHIHUAHUA MIX,TRUE,1,F,TRUE,Queens
7118,November 20 2018,20/11/2018,2018,11,Fall,DOG,MEDIUM MIX BREED,TRUE,3,M,FALSE,Brooklyn
7119,November 20 2018,20/11/2018,2018,11,Fall,DOG,MIXED,TRUE,7,M,FALSE,Bronx
7120,November 20 2018,20/11/2018,2018,11,Fall,DOG,SHIH TZU MIX,TRUE,1,M,FALSE,Bronx
7121,November 20 2018,20/11/2018,2018,11,Fall,DOG,SIBERIAN HUSKY,FALSE,4,M,FALSE,Bronx
7122,November 21 2018,21/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,4,M,TRUE,Manhattan
7123,November 21 2018,21/11/2018,2018,11,Fall,DOG,YORKSHIRE TERRIER MIX,TRUE,3,M,FALSE,Bronx
7124,November 22 2018,22/11/2018,2018,11,Fall,DOG,CORGI,FALSE,0,M,FALSE,Manhattan
7125,November 22 2018,22/11/2018,2018,11,Fall,DOG,GREAT DANE,FALSE,5,M,TRUE,Other
7126,November 22 2018,22/11/2018,2018,11,Fall,DOG,HUSKY MIX,TRUE,10,M,TRUE,Manhattan
7127,November 22 2018,22/11/2018,2018,11,Fall,DOG,LABRADOR,FALSE,3,M,TRUE,Brooklyn
7128,November 22 2018,22/11/2018,2018,11,Fall,DOG,MIXED,TRUE,2,F,FALSE,Other
7129,November 22 2018,22/11/2018,2018,11,Fall,DOG,YORKSHIRE TERRIER,FALSE,6,M,TRUE,Bronx
7130,November 23 2018,23/11/2018,2018,11,Fall,DOG,COLLIE,FALSE,2,F,FALSE,Staten Island
7131,November 23 2018,23/11/2018,2018,11,Fall,DOG,GERMAN SHEPHERD,FALSE,9,F,FALSE,Bronx
7132,November 23 2018,23/11/2018,2018,11,Fall,DOG,LABRADOR MIX,TRUE,1,M,TRUE,Manhattan
7133,November 23 2018,23/11/2018,2018,11,Fall,DOG,MIXED,TRUE,4,M,FALSE,Queens
7134,November 23 2018,23/11/2018,2018,11,Fall,DOG,RAT TERRIER MIX,TRUE,4,F,FALSE,Staten Island
7135,November 23 2018,23/11/2018,2018,11,Fall,DOG,RHODESIAN RIDGE BACK,FALSE,3,M,TRUE,Staten Island
7136,November 23 2018,23/11/2018,2018,11,Fall,DOG,SHIH TZU MIX,TRUE,7,M,FALSE,Queens
7137,November 23 2018,23/11/2018,2018,11,Fall,DOG,UNKNOWN,FALSE,4,F,TRUE,Staten Island
7138,November 24 2018,24/11/2018,2018,11,Fall,DOG,BOXER MIX,TRUE,4,M,TRUE,Manhattan
7139,November 24 2018,24/11/2018,2018,11,Fall,DOG,DACHSCHUND,FALSE,13,F,TRUE,Staten Island
7140,November 24 2018,24/11/2018,2018,11,Fall,DOG,MALTESE,FALSE,1,F,FALSE,Bronx
7141,November 24 2018,24/11/2018,2018,11,Fall,DOG,MIXED,TRUE,9,F,FALSE,Manhattan
7142,November 24 2018,24/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,FALSE,Bronx
7143,November 24 2018,24/11/2018,2018,11,Fall,DOG,SHIH TZU,FALSE,6,M,FALSE,Brooklyn
7144,November 25 2018,25/11/2018,2018,11,Fall,DOG,CANE CORSO,FALSE,2,F,FALSE,Bronx
7145,November 25 2018,25/11/2018,2018,11,Fall,DOG,MIXED,TRUE,8,F,FALSE,Manhattan
7146,November 25 2018,25/11/2018,2018,11,Fall,DOG,MIXED,TRUE,9,F,FALSE,Manhattan
7147,November 25 2018,25/11/2018,2018,11,Fall,DOG,MIXED,TRUE,9,F,FALSE,Manhattan
7148,November 25 2018,25/11/2018,2018,11,Fall,DOG,MIXED,TRUE,9,F,FALSE,Manhattan
7149,November 25 2018,25/11/2018,2018,11,Fall,DOG,MIXED,TRUE,1,M,FALSE,Brooklyn
7150,November 25 2018,25/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,1,M,TRUE,Staten Island
7151,November 25 2018,25/11/2018,2018,11,Fall,DOG,SHIH TZU,FALSE,7,F,TRUE,Queens
7152,November 25 2018,25/11/2018,2018,11,Fall,DOG,SMALL MIX BREED,TRUE,5,M,FALSE,Manhattan
7153,November 26 2018,26/11/2018,2018,11,Fall,DOG,DACHSCHUND,FALSE,8,M,TRUE,Manhattan
7154,November 26 2018,26/11/2018,2018,11,Fall,DOG,MIXED,TRUE,5,F,FALSE,Brooklyn
7155,November 26 2018,26/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
7156,November 26 2018,26/11/2018,2018,11,Fall,DOG,SCHNAUZER,FALSE,1,M,FALSE,Queens
7157,November 26 2018,26/11/2018,2018,11,Fall,DOG,SHIH TZU,FALSE,14,M,TRUE,Manhattan
7158,November 27 2018,27/11/2018,2018,11,Fall,DOG,CHIHUAHUA,FALSE,9,F,FALSE,Bronx
7159,November 27 2018,27/11/2018,2018,11,Fall,DOG,GERMAN SHEPHERD MIX,TRUE,1,M,TRUE,Queens
7160,November 27 2018,27/11/2018,2018,11,Fall,DOG,LHASA APSO,FALSE,8,M,FALSE,Queens
7161,November 27 2018,27/11/2018,2018,11,Fall,DOG,MIXED,TRUE,1,M,FALSE,Queens
7162,November 27 2018,27/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,4,F,TRUE,Bronx
7163,November 28 2018,28/11/2018,2018,11,Fall,DOG,AMERICAN STAFFORD MIX,TRUE,4,M,TRUE,Brooklyn
7164,November 28 2018,28/11/2018,2018,11,Fall,DOG,AUSTRALIAN SHEPHERD MIX,TRUE,1,F,TRUE,Queens
7165,November 28 2018,28/11/2018,2018,11,Fall,DOG,CHIHUAHUA,FALSE,7,M,FALSE,Bronx
7166,November 28 2018,28/11/2018,2018,11,Fall,DOG,GERMAN SHEPHERD MIX,TRUE,12,M,TRUE,Staten Island
7167,November 28 2018,28/11/2018,2018,11,Fall,DOG,MIXED,TRUE,3,F,TRUE,Manhattan
7168,November 28 2018,28/11/2018,2018,11,Fall,DOG,TERRIER,FALSE,3,M,TRUE,Manhattan
7169,November 29 2018,29/11/2018,2018,11,Fall,DOG,AMERICAN STAFFORD TERRIER,FALSE,3,M,FALSE,Brooklyn
7170,November 29 2018,29/11/2018,2018,11,Fall,DOG,MIXED,TRUE,1,M,FALSE,Manhattan
7171,November 29 2018,29/11/2018,2018,11,Fall,DOG,PIT BULL,FALSE,4,F,FALSE,Bronx
7172,November 30 2018,30/11/2018,2018,11,Fall,DOG,AMERICAN BULLY,FALSE,1,M,FALSE,Queens
7173,November 30 2018,30/11/2018,2018,11,Fall,DOG,AMERICAN BULLY,FALSE,1,M,FALSE,Queens
7174,November 30 2018,30/11/2018,2018,11,Fall,DOG,HAVANESE,FALSE,3,M,TRUE,Manhattan
7175,November 30 2018,30/11/2018,2018,11,Fall,DOG,MIXED,TRUE,6,F,FALSE,Manhattan
7176,November 30 2018,30/11/2018,2018,11,Fall,DOG,POMERANIAN MIX,TRUE,4,M,TRUE,Manhattan
7177,November 30 2018,30/11/2018,2018,11,Fall,DOG,SHIBA INU,FALSE,1,M,TRUE,Queens
7178,December 01 2018,01/12/2018,2018,12,Fall,DOG,LABRADOR MIX,TRUE,9,M,TRUE,Staten Island
7179,December 01 2018,01/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,5,M,TRUE,Queens
7180,December 02 2018,02/12/2018,2018,12,Fall,DOG,AMERICAN PITBULL MIX,TRUE,2,M,FALSE,Manhattan
7181,December 02 2018,02/12/2018,2018,12,Fall,DOG,BEAGLE,FALSE,2,M,TRUE,Brooklyn
7182,December 02 2018,02/12/2018,2018,12,Fall,DOG,MIXED,TRUE,3,M,FALSE,Bronx
7183,December 02 2018,02/12/2018,2018,12,Fall,DOG,SHIH TZU,FALSE,5,M,FALSE,Queens
7184,December 03 2018,03/12/2018,2018,12,Fall,DOG,BICHON MIX,TRUE,4,M,FALSE,Queens
7185,December 03 2018,03/12/2018,2018,12,Fall,DOG,CATTLE DOG,FALSE,2,F,FALSE,Brooklyn
7186,December 03 2018,03/12/2018,2018,12,Fall,DOG,MALTESE,FALSE,1,M,FALSE,Queens
7187,December 04 2018,04/12/2018,2018,12,Fall,DOG,BULL DOG ENGLISH,FALSE,8,M,TRUE,Queens
7188,December 04 2018,04/12/2018,2018,12,Fall,DOG,BULL DOG FRENCH,FALSE,5,M,TRUE,Manhattan
7189,December 04 2018,04/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Manhattan
7190,December 05 2018,05/12/2018,2018,12,Fall,DOG,DACHSCHUND MIX,TRUE,4,M,FALSE,Staten Island
7191,December 05 2018,05/12/2018,2018,12,Fall,DOG,MIXED,TRUE,7,M,FALSE,Queens
7192,December 05 2018,05/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,1,M,TRUE,Bronx
7193,December 05 2018,05/12/2018,2018,12,Fall,DOG,POMERANIAN,FALSE,5,F,FALSE,Manhattan
7194,December 05 2018,05/12/2018,2018,12,Fall,DOG,SHIH TZU,FALSE,5,F,TRUE,Brooklyn
7195,December 06 2018,06/12/2018,2018,12,Fall,DOG,AUSTRALIAN SHEPHERD,FALSE,1,M,FALSE,Manhattan
7196,December 07 2018,07/12/2018,2018,12,Fall,DOG,AMERICAN PITBULL MIX,TRUE,11,M,FALSE,Manhattan
7197,December 07 2018,07/12/2018,2018,12,Fall,DOG,LABRADOR MIX,TRUE,6,F,FALSE,Staten Island
7198,December 07 2018,07/12/2018,2018,12,Fall,DOG,STAFFORDSHIRE BULL TERRIER,FALSE,9,F,FALSE,Staten Island
7199,December 08 2018,08/12/2018,2018,12,Fall,DOG,MIXED,TRUE,1,M,FALSE,Manhattan
7200,December 08 2018,08/12/2018,2018,12,Fall,DOG,POODLE,FALSE,1,F,FALSE,Manhattan
7201,December 09 2018,09/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Brooklyn
7202,December 09 2018,09/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Bronx
7203,December 09 2018,09/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Bronx
7204,December 09 2018,09/12/2018,2018,12,Fall,DOG,POMERANIAN,FALSE,5,M,FALSE,Bronx
7205,December 09 2018,09/12/2018,2018,12,Fall,DOG,STAFFORDSHIRE BULL TERRIER,FALSE,1,M,TRUE,Brooklyn
7206,December 09 2018,09/12/2018,2018,12,Fall,DOG,YORKIE MIX,TRUE,3,M,TRUE,Queens
7207,December 10 2018,10/12/2018,2018,12,Fall,DOG,CAIRN TERRIER,FALSE,6,M,TRUE,Manhattan
7208,December 10 2018,10/12/2018,2018,12,Fall,DOG,GERMAN SHEPHERD,FALSE,10,M,TRUE,Queens
7209,December 10 2018,10/12/2018,2018,12,Fall,DOG,GOLDEN RETRIEVER,FALSE,6,M,TRUE,Manhattan
7210,December 10 2018,10/12/2018,2018,12,Fall,DOG,MIXED,TRUE,1,M,FALSE,Queens
7211,December 10 2018,10/12/2018,2018,12,Fall,DOG,MIXED,TRUE,3,F,FALSE,Queens
7212,December 10 2018,10/12/2018,2018,12,Fall,DOG,MIXED,TRUE,2,F,FALSE,Bronx
7213,December 10 2018,10/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,1,M,FALSE,Staten Island
7214,December 10 2018,10/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,2,M,FALSE,Queens
7215,December 10 2018,10/12/2018,2018,12,Fall,DOG,ROTTWEILER,FALSE,3,F,FALSE,Manhattan
7216,December 11 2018,11/12/2018,2018,12,Fall,DOG,MINI GOLDEN DOODLE,FALSE,1,M,TRUE,Queens
7217,December 11 2018,11/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,4,F,TRUE,Staten Island
7218,December 11 2018,11/12/2018,2018,12,Fall,DOG,PIT BULL MIX,TRUE,1,F,FALSE,Brooklyn
7219,December 11 2018,11/12/2018,2018,12,Fall,DOG,PIT BULL MIX,TRUE,3,M,FALSE,Staten Island
7220,December 13 2018,13/12/2018,2018,12,Fall,DOG,CHIHUAHUA MIX,TRUE,4,M,FALSE,Queens
7221,December 13 2018,13/12/2018,2018,12,Fall,DOG,GERMAN SHEPHERD MIX,TRUE,14,F,TRUE,Brooklyn
7222,December 13 2018,13/12/2018,2018,12,Fall,DOG,MALTESE,FALSE,0,M,FALSE,Queens
7223,December 13 2018,13/12/2018,2018,12,Fall,DOG,MIXED,TRUE,9,F,FALSE,Manhattan
7224,December 13 2018,13/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,1,M,TRUE,Staten Island
7225,December 14 2018,14/12/2018,2018,12,Fall,DOG,BULL DOG,FALSE,1,M,FALSE,Brooklyn
7226,December 14 2018,14/12/2018,2018,12,Fall,DOG,MIXED,TRUE,2,M,FALSE,Queens
7227,December 14 2018,14/12/2018,2018,12,Fall,DOG,MIXED,TRUE,5,M,TRUE,Manhattan
7228,December 15 2018,15/12/2018,2018,12,Fall,DOG,AMERICAN PITBULL MIX,TRUE,1,M,TRUE,Brooklyn
7229,December 15 2018,15/12/2018,2018,12,Fall,DOG,AMERICAN PITBULL MIX,TRUE,3,M,TRUE,Brooklyn
7230,December 15 2018,15/12/2018,2018,12,Fall,DOG,BULL DOG,FALSE,6,M,FALSE,Brooklyn
7231,December 15 2018,15/12/2018,2018,12,Fall,DOG,POODLE,FALSE,12,M,TRUE,Queens
7232,December 16 2018,16/12/2018,2018,12,Fall,DOG,AMERICAN STAFFORD TERRIER,FALSE,4,F,TRUE,Manhattan
7233,December 16 2018,16/12/2018,2018,12,Fall,DOG,COCKER SPANIEL,FALSE,4,M,TRUE,Staten Island
7234,December 16 2018,16/12/2018,2018,12,Fall,DOG,YORKIE MIX,TRUE,8,M,TRUE,Queens
7235,December 17 2018,17/12/2018,2018,12,Fall,DOG,BULL DOG ENGLISH,FALSE,0,F,FALSE,Queens
7236,December 17 2018,17/12/2018,2018,12,Fall,DOG,COLLIE MIX,TRUE,7,F,TRUE,Manhattan
7237,December 17 2018,17/12/2018,2018,12,Fall,DOG,DACHSCHUND,FALSE,11,F,FALSE,Brooklyn
7238,December 17 2018,17/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
7239,December 17 2018,17/12/2018,2018,12,Fall,DOG,PIT BULL,FALSE,5,F,FALSE,Manhattan
7240,December 17 2018,17/12/2018,2018,12,Fall,DOG,SCHNAUZER,FALSE,0,F,TRUE,Queens
7241,December 17 2018,17/12/2018,2018,12,Fall,DOG,SHIH TZU,FALSE,2,F,TRUE,Brooklyn
7242,December 18 2018,18/12/2018,2018,12,Fall,DOG,BEAGLE,FALSE,1,M,TRUE,Other
7243,December 18 2018,18/12/2018,2018,12,Fall,DOG,MIXED,TRUE,4,M,FALSE,Manhattan
7244,December 18 2018,18/12/2018,2018,12,Fall,DOG,POMERANIAN MIX,TRUE,2,F,FALSE,Brooklyn
7245,December 19 2018,19/12/2018,2018,12,Fall,DOG,BICHON FRISE,FALSE,6,M,TRUE,Manhattan
7246,December 19 2018,19/12/2018,2018,12,Fall,DOG,CORGI,FALSE,11,M,TRUE,Other
7247,December 19 2018,19/12/2018,2018,12,Fall,DOG,GERMAN SHEPHERD MIX,TRUE,0,M,TRUE,Manhattan
7248,December 19 2018,19/12/2018,2018,12,Fall,DOG,MIXED,TRUE,1,M,FALSE,Staten Island
